transaction_id,sale_date,product_id,type of prduct,items_sold,unit_price,total_amount,first_name,last_name,customer_email,customer_address
VXJC0Y2UHX,2021-02-21,z0888728,Ascend Workstation,6,1959.83,11758.98,William,Wilson,William.Wilson@holland.org,"9244 Hayes ManorsPort Jacob, AR 72265"
OGX5UX1QPG,2019-03-21,b0888728,Gravity Laptop,2,1816.99,3633.98,Joshua,Reid,Joshua.Reid@cline.com,"0367 James CourseHubbardchester, MD 25012"
YJ2WRZ5GU3,2022-08-15,b0888728,Gravity Laptop,9,1816.99,16352.91,Amber,Arnold,Amber.Arnold@smith-reyes.info,"298 Hunt FieldsNew Jenniferview, LA 90686"
734BQI3AZA,2021-07-08,c08078805,Inspiron Laptop,3,569.9,1709.7,David,Williams,David.Williams@garcia.com,Unit 0340 Box 4432DPO AE 52540
M1U8CT3F3G,2017-05-01,a0888728,Ascend Workstation,2,485.74,971.48,Brad,Vincent,Brad.Vincent@miller-hudson.com,"744 Julie Hills Apt. 014West Allen, WY 93371"
9EXB51NTTH,2013-03-23,c08078805,Inspiron Laptop,8,569.9,4559.2,Dakota,Lewis,Dakota.Lewis@sanford.com,"2829 Scott ViaductEast Michael, MI 47860"
Y57D8K7O6S,2022-06-09,b0888728,Gravity Laptop,2,1816.99,3633.98,Ann,Hernandez,Ann.Hernandez@wilkins.com,"8664 Christopher LodgeJacksonmouth, CT 09034"
Z3P3EDEZPS,2018-04-03,y234324,Prelude Workstation,1,584.94,584.94,Diana,Harvey,Diana.Harvey@hurst-williams.com,"413 Kirk LodgeNorth Tonimouth, FM 59933"
E5ANWMY7YM,2022-10-11,c08078805,Inspiron Laptop,6,569.9,3419.4,Lee,Alexander,Lee.Alexander@keith.com,"571 Allen Coves Apt. 192Bradyview, VT 89896"
FWOGMT0YBS,2014-12-05,d0888728,Gravity Laptop,7,430.35,3012.45,Joshua,Huffman,Joshua.Huffman@warner.com,Unit 4881 Box 9614DPO AE 25374
MZ5XZEUL5I,2019-10-11,a0888728,Ascend Workstation,1,485.74,485.74,James,Johnson,James.Johnson@simpson-ochoa.com,USNS JonesFPO AA 16807
0QGHK32BEW,2021-08-06,c08078805,Inspiron Laptop,5,569.9,2849.5,Ronald,Martinez,Ronald.Martinez@gutierrez.com,"7435 Timothy Rue Suite 280West Kristen, VA 27332"
SWEN6QMJFM,2021-04-22,z0888728,Ascend Workstation,3,1959.83,5879.49,Kara,Carlson,Kara.Carlson@harrell.com,"281 Garner Trail Apt. 084Janehaven, WA 75020"
WFY654VSOV,2020-11-25,c0888728,Infinity Laptop,9,1051.57,9464.13,Michael,Smith,Michael.Smith@lee.org,"78858 Patton Junctions Suite 157Jamiehaven, OR 34145"
5CAMGPROH3,2021-05-18,a0888728,Ascend Workstation,6,485.74,2914.44,Ruben,Garza,Ruben.Garza@adams-mueller.net,"27608 Robin MotorwaySouth Michael, AR 25642"
NPYGBCFK8Z,2021-09-27,d0888728,Gravity Laptop,4,430.35,1721.4,Jennifer,Garcia,Jennifer.Garcia@costa.info,"5338 Brian Hill Apt. 471Paulfurt, TX 23957"
GSJYDDZP55,2020-11-24,a0888728,Ascend Workstation,4,485.74,1942.96,David,Cardenas,David.Cardenas@warren.com,"7134 Jamie LodgePort Javier, NE 44817"
9TXDT05GNV,2020-12-25,y234324,Prelude Workstation,8,584.94,4679.52,Michelle,Palmer,Michelle.Palmer@perkins.net,"466 Hogan Brook Apt. 643Amberville, MP 30999"
9WZO8CNQMD,2019-06-03,d0888728,Gravity Laptop,5,430.35,2151.75,Nicholas,Webster,Nicholas.Webster@floyd-hood.biz,"32391 Rogers ViewWalkershire, PW 06067"
XQS6EHT406,2012-09-07,c08078805,Inspiron Laptop,1,569.9,569.9,Phillip,Williams,Phillip.Williams@russell.net,"1721 Miguel RoadsSmithmouth, MP 13716"
K0FNOXMQH8,2012-06-26,b0888728,Gravity Laptop,9,1816.99,16352.91,Tamara,Neal,Tamara.Neal@romero.com,"3861 Thompson CrestKellyburgh, PR 34201"
814VXWU5UM,2017-08-22,e0888728,Inspiron Laptop,9,378.23,3404.07,Kyle,Richards,Kyle.Richards@smith-rich.com,"333 Miller RunNorth Donald, KY 36928"
XDY6HEBOY2,2016-01-09,y234324,Prelude Workstation,5,584.94,2924.7,Daniel,Thompson,Daniel.Thompson@sherman.com,"910 Wolfe PrairieNew Debrachester, SC 32789"
YS6O12ZDF7,2022-02-28,c08078805,Inspiron Laptop,7,569.9,3989.3,Linda,Flynn,Linda.Flynn@mcgee-collier.biz,Unit 1058 Box 0474DPO AP 89904
ND2F69SBXT,2012-08-05,c08078805,Inspiron Laptop,10,569.9,5699.0,Lisa,Hunter,Lisa.Hunter@solomon.com,"77233 Wiley Parkways Apt. 425Pagetown, WI 85956"
N4BV5SE6JT,2017-12-20,z0888728,Ascend Workstation,7,1959.83,13718.81,Amanda,Morrison,Amanda.Morrison@young.com,"9521 Davis Shores Apt. 298Brownchester, SC 15407"
RSOYLBJWS1,2016-04-15,z0888728,Ascend Workstation,9,1959.83,17638.47,Lance,Wood,Lance.Wood@hughes.com,"56614 Miller Prairie Suite 837Lake Kathryn, ME 46236"
39GJTXL26D,2016-01-13,c08078805,Inspiron Laptop,2,569.9,1139.8,Carlos,Lam,Carlos.Lam@prince.com,"1653 Garcia Isle Apt. 898Michaelside, MA 46038"
H3PN5K2LQ1,2012-09-07,a0888728,Ascend Workstation,10,485.74,4857.4,Tara,Davis,Tara.Davis@petersen.com,"95174 Adam Trafficway Suite 938South Anthony, PW 64261"
TFILIYZXEJ,2020-10-30,c08078805,Inspiron Laptop,3,569.9,1709.7,David,Walters,David.Walters@hodge-thornton.net,"99863 Edwards Court Apt. 512Lake Sharonfurt, MD 68931"
LR0C8T2THH,2022-12-04,c08078805,Inspiron Laptop,10,569.9,5699.0,Elizabeth,Raymond,Elizabeth.Raymond@harrison.biz,"PSC 4324, Box 8602APO AA 12984"
3FYP7XFH49,2016-08-11,c0888728,Infinity Laptop,2,1051.57,2103.14,Nicholas,Decker,Nicholas.Decker@wilson.com,"76069 Leonard UnderpassBrendaburgh, MN 98131"
BUMUYJY4BJ,2022-08-31,z0888728,Ascend Workstation,10,1959.83,19598.3,Daniel,Jones,Daniel.Jones@morris.com,"2657 Collier Club Apt. 032New Kimberly, FM 72558"
VMC34VANGO,2014-05-18,e0888728,Inspiron Laptop,7,378.23,2647.61,Randy,Thomas,Randy.Thomas@butler-newman.com,"263 Washington Summit Apt. 807Montgomeryberg, RI 82609"
8WH09F5817,2018-08-16,y234324,Prelude Workstation,7,584.94,4094.58,Michael,Holloway,Michael.Holloway@herrera-hayden.org,"6785 Alejandro Centers Apt. 401Brownbury, GU 70116"
2VBIBMJCHC,2022-03-26,c0888728,Infinity Laptop,2,1051.57,2103.14,Richard,Lee,Richard.Lee@hatfield-baker.com,"73194 Phelps RestWattston, NV 82106"
LHP85JDVG4,2018-03-02,d0888728,Gravity Laptop,5,430.35,2151.75,Abigail,Mccall,Abigail.Mccall@davies.com,"3430 Kelsey Tunnel Suite 070North Travisburgh, NM 08347"
WQ5MZN9NDV,2012-02-29,y234324,Prelude Workstation,4,584.94,2339.76,Jennifer,Cochran,Jennifer.Cochran@gonzales.com,"7271 Robert WellsNew Savannah, VA 44990"
O5ROUGRWUH,2020-10-03,d0888728,Gravity Laptop,7,430.35,3012.45,Andrea,Wilson,Andrea.Wilson@delgado.com,"225 Victoria Lodge Apt. 240East Makaylashire, NJ 73821"
0X5G9U6JQP,2012-07-03,c08078805,Inspiron Laptop,9,569.9,5129.1,Steven,Ferguson,Steven.Ferguson@adams.info,"55614 Michael LakePort Kathleenmouth, WY 67914"
C4S3RQIUGG,2014-10-16,b0888728,Gravity Laptop,4,1816.99,7267.96,Troy,Johnson,Troy.Johnson@garcia.info,"510 Steven Path Apt. 839Port Kevin, AR 73496"
O5JD24EPD5,2022-03-25,b0888728,Gravity Laptop,9,1816.99,16352.91,Jon,Gregory,Jon.Gregory@burke.com,"699 Gonzales LakeLarryview, WI 60591"
ZS77ZNM7XP,2018-03-02,c0888728,Infinity Laptop,4,1051.57,4206.28,Julia,Ewing,Julia.Ewing@doyle-smith.biz,"740 Powell ForksWest Robertchester, MT 23884"
GC87IO9ZKH,2016-04-13,a0888728,Ascend Workstation,7,485.74,3400.18,William,White,William.White@nguyen-collier.com,"103 Henderson LoafSouth Courtney, TX 39161"
TC5UUSIVWY,2017-01-11,c0888728,Infinity Laptop,3,1051.57,3154.71,Kylie,Allen,Kylie.Allen@evans-freeman.biz,"93041 Lindsey ExpresswayHarrisfurt, MI 91992"
XJW6DSAPCE,2016-03-05,y234324,Prelude Workstation,4,584.94,2339.76,Tina,Sanchez,Tina.Sanchez@weiss.biz,"7957 Banks Shores Suite 155Nicholsonborough, GU 95805"
RHBYF3TWOW,2021-01-31,c08078805,Inspiron Laptop,3,569.9,1709.7,Nicole,Ortega,Nicole.Ortega@lopez.biz,"55000 Elizabeth HollowWest Abigail, VT 39425"
1K6VBQCBXL,2020-08-17,e0888728,Inspiron Laptop,9,378.23,3404.07,Michael,Jackson,Michael.Jackson@tucker.org,"5712 Alicia Course Suite 079North Stephanieton, NJ 39531"
TGL02G2VPD,2017-12-10,y234324,Prelude Workstation,6,584.94,3509.64,Julie,Brown,Julie.Brown@jones.com,"864 Madison RouteNorth Jonathanbury, WY 98306"
KVGI48BARS,2018-12-01,c08078805,Inspiron Laptop,8,569.9,4559.2,Andrew,George,Andrew.George@morales.net,"29320 Robert Falls Suite 546Davidstad, AK 61359"
XFJ2JJUKGQ,2014-07-25,c0888728,Infinity Laptop,4,1051.57,4206.28,Anna,Hunt,Anna.Hunt@blake-morgan.com,"802 Amanda CrescentLake Jacquelinemouth, RI 34972"
BNHQ390G4T,2012-08-13,y234324,Prelude Workstation,10,584.94,5849.4,Kaitlyn,Murphy,Kaitlyn.Murphy@solomon-stevenson.biz,Unit 8537 Box 9592DPO AA 29945
ZBCQKHXV15,2014-04-05,d0888728,Gravity Laptop,9,430.35,3873.15,Colleen,Green,Colleen.Green@jones.com,"073 Le Summit Apt. 147Port Amberview, NY 12514"
R4PUY417NO,2014-07-10,c08078805,Inspiron Laptop,8,569.9,4559.2,Robert,Kline,Robert.Kline@le.com,"750 Samuel Pine Suite 320Jermaineville, NV 78079"
30D1WYFVS6,2021-12-09,z0888728,Ascend Workstation,6,1959.83,11758.98,Jerry,Meyer,Jerry.Meyer@shah.com,USNS WilliamsFPO AA 82236
L1KVMGW04C,2019-05-15,a0888728,Ascend Workstation,2,485.74,971.48,Nancy,Glover,Nancy.Glover@conrad-jimenez.com,"4079 Collins Village Apt. 990Bowenton, UT 65234"
67VC2ACDAI,2016-04-02,a0888728,Ascend Workstation,6,485.74,2914.44,Nicole,Sullivan,Nicole.Sullivan@west-holt.com,"7738 Thomas IslandsNew Laura, WA 32967"
KLH4A9Y9BR,2021-01-07,y234324,Prelude Workstation,1,584.94,584.94,Julie,Watson,Julie.Watson@richards.com,"20021 Cody ManorsWest Kennethberg, AZ 69833"
1R1M33VZAA,2017-11-13,a0888728,Ascend Workstation,3,485.74,1457.22,Gregg,Smith,Gregg.Smith@butler.com,"702 Gary PineJosephchester, HI 51055"
P2ATXRBH6U,2015-02-26,y234324,Prelude Workstation,8,584.94,4679.52,Stacy,Pierce,Stacy.Pierce@mayer-smith.info,"3641 Paul PlazaSandyview, WV 23370"
ZD9UO5BC61,2012-05-27,a0888728,Ascend Workstation,8,485.74,3885.92,Christina,Harrington,Christina.Harrington@watson.com,"47101 Gordon Drives Suite 103Lake Kellyberg, AL 30860"
GDNSKBL5WL,2018-11-26,z0888728,Ascend Workstation,9,1959.83,17638.47,Charles,Whitehead,Charles.Whitehead@townsend.net,"8622 Hernandez VillageDavidton, GA 59922"
IMKUGQPYAQ,2017-06-12,c08078805,Inspiron Laptop,8,569.9,4559.2,Kyle,Johnson,Kyle.Johnson@hall.net,USS AustinFPO AP 47087
IA1D1ISGHK,2021-01-11,b0888728,Gravity Laptop,10,1816.99,18169.9,Brandon,Harris,Brandon.Harris@lee.com,"5374 Debra Courts Apt. 107South Jonathan, MA 98971"
Y9S2WUQVRX,2018-06-05,y234324,Prelude Workstation,6,584.94,3509.64,Joseph,Alvarado,Joseph.Alvarado@clark.com,"02982 Martinez HillsCoxland, WA 48824"
WQUC6B9JTL,2022-07-21,c08078805,Inspiron Laptop,5,569.9,2849.5,Timothy,Patel,Timothy.Patel@green.com,"17618 Jeremy TurnpikePort Melvinborough, RI 31951"
NKRUENRIGQ,2019-02-01,c0888728,Infinity Laptop,6,1051.57,6309.42,Jennifer,Green,Jennifer.Green@stewart-campbell.com,"71453 Anna Loop Apt. 361Glassmouth, CT 75513"
37758F2GD9,2022-01-03,c08078805,Inspiron Laptop,8,569.9,4559.2,Brittany,Johnson,Brittany.Johnson@reid.com,"63232 Joseph Hollow Apt. 563West Austin, MI 79223"
8KS8PAHR1U,2019-07-13,a0888728,Ascend Workstation,8,485.74,3885.92,Mariah,Miller,Mariah.Miller@dickerson-pope.com,Unit 3024 Box 7555DPO AP 15519
JOQV7KFBS3,2016-07-02,a0888728,Ascend Workstation,10,485.74,4857.4,Susan,Wheeler,Susan.Wheeler@stanton.info,"631 Giles SpurHartmanside, WV 53595"
KDZ61ZDYMK,2018-02-09,e0888728,Inspiron Laptop,7,378.23,2647.61,Allison,Holmes,Allison.Holmes@bishop-osborn.com,Unit 4079 Box 4865DPO AA 91173
K6IKNOO63U,2016-10-01,z0888728,Ascend Workstation,5,1959.83,9799.15,Debra,Wilson,Debra.Wilson@russo.org,"64558 Donna Mission Suite 600Campbellberg, FL 59199"
ASAFQY0OAC,2012-07-03,e0888728,Inspiron Laptop,7,378.23,2647.61,James,Hernandez,James.Hernandez@king-ruiz.com,"3508 Castillo Manors Suite 848Port Hannahfurt, WA 66273"
SJ9UPS2GPI,2015-10-14,y234324,Prelude Workstation,7,584.94,4094.58,Michelle,Lewis,Michelle.Lewis@stafford.net,"7420 Adams RampWest Cameron, CT 16563"
DZ6KIK8TCN,2015-06-03,a0888728,Ascend Workstation,2,485.74,971.48,Lisa,Jackson,Lisa.Jackson@hicks.org,"9547 Hebert InletGutierrezmouth, HI 51082"
VESSDDA0TS,2021-04-22,z0888728,Ascend Workstation,6,1959.83,11758.98,Vincent,Sanchez,Vincent.Sanchez@jones.org,"9994 Anthony MillNew Cherylton, CO 55545"
65CL4AYGMQ,2015-10-05,c08078805,Inspiron Laptop,9,569.9,5129.1,Christopher,Flores,Christopher.Flores@williams.com,"9753 Kirsten Squares Suite 829Valdezchester, NY 79221"
G5KDVWCD1D,2014-01-06,b0888728,Gravity Laptop,3,1816.99,5450.97,Vicki,Garcia,Vicki.Garcia@meza-benjamin.net,"8954 Wheeler Hill Suite 226East Thomas, OK 46568"
SCOBLW4GO5,2017-06-08,e0888728,Inspiron Laptop,9,378.23,3404.07,Jill,Glover,Jill.Glover@chung.info,"9146 Jones Walks Apt. 101Cynthiaborough, WA 78169"
MV6NVVB518,2019-07-27,a0888728,Ascend Workstation,3,485.74,1457.22,Linda,Kent,Linda.Kent@woods.biz,"86907 Li ForestHenrymouth, NH 04783"
NXVIEVL4ZR,2015-09-05,c08078805,Inspiron Laptop,4,569.9,2279.6,Earl,Wilkinson,Earl.Wilkinson@christian.com,"18609 Alyssa Light Apt. 541North Timothyburgh, VI 30003"
SU5SZ42YVW,2013-07-22,a0888728,Ascend Workstation,1,485.74,485.74,Michael,Davis,Michael.Davis@soto.com,"9654 John Cliff Suite 427Port Ericstad, LA 71923"
3L8XZW69LD,2017-11-18,c0888728,Infinity Laptop,10,1051.57,10515.7,Brandon,Garcia,Brandon.Garcia@reynolds-tapia.com,"2604 Heather DaleWolfestad, MP 41021"
2BWNAQWRBO,2019-10-27,c0888728,Infinity Laptop,1,1051.57,1051.57,David,Smith,David.Smith@webster.info,"005 Myers Lake Apt. 613South Robert, ME 93853"
J8XLRK9SP4,2014-10-07,a0888728,Ascend Workstation,3,485.74,1457.22,Darren,Bishop,Darren.Bishop@kennedy.com,"97988 Justin VillageLake Joshuamouth, TX 37693"
8WCXERQNBD,2014-02-04,c0888728,Infinity Laptop,3,1051.57,3154.71,Kelsey,Peterson,Kelsey.Peterson@marsh.com,USS CooperFPO AA 42651
Y38R87APZY,2014-02-21,y234324,Prelude Workstation,10,584.94,5849.4,Cheyenne,Smith,Cheyenne.Smith@santana.net,"7992 Laurie Valley Suite 827Abigailview, VI 51244"
XA60LA0GBI,2013-07-23,z0888728,Ascend Workstation,10,1959.83,19598.3,Melissa,Stewart,Melissa.Stewart@montgomery-adams.org,"3825 David CapePort Jeffreyburgh, MI 39395"
3EWL0DH1O3,2012-01-18,z0888728,Ascend Workstation,8,1959.83,15678.64,Roy,Woods,Roy.Woods@jackson.com,"68911 Lisa CreekWaynechester, ID 71246"
X9ZGTU54ZO,2016-10-25,z0888728,Ascend Workstation,1,1959.83,1959.83,Brandon,Mcfarland,Brandon.Mcfarland@taylor.com,"209 Ingram Pine Apt. 912Lestermouth, MS 61810"
F3B89H7V8N,2016-07-25,e0888728,Inspiron Laptop,9,378.23,3404.07,Justin,Anderson,Justin.Anderson@patton.net,"5912 Jeffrey DamWest Courtneyhaven, KS 93895"
MSILSDLN8E,2013-06-19,e0888728,Inspiron Laptop,4,378.23,1512.92,Paul,Poole,Paul.Poole@black-matthews.com,USNV SmithFPO AE 59732
N33K4OF1ML,2020-01-10,z0888728,Ascend Workstation,8,1959.83,15678.64,William,Snyder,William.Snyder@miller.com,"407 David LandHowardside, SD 35112"
6UBHV7KVAO,2017-01-18,y234324,Prelude Workstation,5,584.94,2924.7,Sarah,Lee,Sarah.Lee@moon-arellano.biz,"156 Mueller Trace Suite 010South Steven, LA 46449"
JSM0JDI5M3,2016-09-02,d0888728,Gravity Laptop,10,430.35,4303.5,Brenda,Jones,Brenda.Jones@moore.com,"2473 Rebecca UnderpassSouth Arthurview, IL 25083"
GPMMJUF7NS,2015-03-08,b0888728,Gravity Laptop,9,1816.99,16352.91,Kendra,Wilson,Kendra.Wilson@mitchell-adams.com,"9021 Howell UnionsLake Ryan, PA 03719"
72EL5DOMOF,2020-11-10,y234324,Prelude Workstation,6,584.94,3509.64,Andrew,Howard,Andrew.Howard@holmes-boyd.com,"03610 Buckley ForksPort Robertview, PR 78770"
6BI0B5BIQA,2021-10-01,z0888728,Ascend Workstation,1,1959.83,1959.83,Stuart,Mitchell,Stuart.Mitchell@ware.org,"140 Charles GlenWest Mackenzie, DC 87530"
8V87G3TMOY,2018-06-25,b0888728,Gravity Laptop,3,1816.99,5450.97,Katherine,Hill,Katherine.Hill@lowe-watkins.net,"4925 Nichols Ways Apt. 814Chavezton, MH 72967"
MXXKWDTG2I,2016-12-04,a0888728,Ascend Workstation,4,485.74,1942.96,Amy,Richards,Amy.Richards@lewis.com,"023 Nicholas LoopSouth Timothy, NE 94628"
O8YIXVZ6Q5,2012-09-25,z0888728,Ascend Workstation,5,1959.83,9799.15,Holly,Green,Holly.Green@campbell.com,"747 Johnson Neck Suite 299Lake David, AS 59612"
VCX3E7JKFY,2014-07-24,y234324,Prelude Workstation,10,584.94,5849.4,Adrian,Ortiz,Adrian.Ortiz@harris.info,"244 Trevino UnderpassMercerport, VI 05680"
T5Z87Z11R5,2016-07-15,c0888728,Infinity Laptop,7,1051.57,7360.99,Monica,Flores,Monica.Flores@cooper-wolfe.info,"919 Sarah GlensCarrilloview, RI 40293"
KCB8GQ0O6C,2015-01-01,y234324,Prelude Workstation,1,584.94,584.94,Brenda,Tate,Brenda.Tate@johnson.com,"7761 Gordon Knolls Apt. 816Savagefurt, SD 81673"
MWMWF6Z895,2013-08-18,e0888728,Inspiron Laptop,8,378.23,3025.84,Jason,Andrews,Jason.Andrews@smith.com,"091 Kathryn WalkBrianport, RI 44478"
MUZYG3WOFR,2014-10-11,c0888728,Infinity Laptop,6,1051.57,6309.42,Colleen,Mays,Colleen.Mays@parker.com,"4220 Goodman Fords Suite 952Port Scott, SC 82987"
K2XXDNHBRD,2012-12-29,a0888728,Ascend Workstation,8,485.74,3885.92,Michael,Torres,Michael.Torres@mathews.info,"051 Rhonda Groves Suite 536Maloneton, IN 18790"
SOO6HI4JZP,2019-01-18,a0888728,Ascend Workstation,6,485.74,2914.44,Sara,Day,Sara.Day@pittman.com,"6098 Richards Tunnel Suite 988Miguelfurt, VT 25470"
ZPLJXGX0P6,2022-07-25,y234324,Prelude Workstation,3,584.94,1754.82,Brandon,Berry,Brandon.Berry@dixon.com,"0159 Thomas MissionWest Colleenbury, PR 75703"
WUZS5EM1ZE,2013-09-18,b0888728,Gravity Laptop,9,1816.99,16352.91,Melissa,Richardson,Melissa.Richardson@king.net,"801 Young WallLeahberg, AR 58652"
PKG3O0KR16,2020-06-24,z0888728,Ascend Workstation,8,1959.83,15678.64,Jerry,Higgins,Jerry.Higgins@edwards-davis.com,"66623 Boyd Gateway Apt. 592North Frankmouth, OR 35204"
WUBGRFIXPX,2014-06-17,y234324,Prelude Workstation,1,584.94,584.94,Jason,Martin,Jason.Martin@saunders.com,"PSC 8857, Box 2783APO AP 93177"
6HAFW4QL4Q,2020-05-19,a0888728,Ascend Workstation,4,485.74,1942.96,Jennifer,Maynard,Jennifer.Maynard@mason.info,"PSC 0961, Box 0663APO AA 97478"
3UHES31ULO,2013-04-25,c0888728,Infinity Laptop,4,1051.57,4206.28,Scott,Mcguire,Scott.Mcguire@anderson.com,"97455 Herrera RouteNew Michael, NM 25622"
E5ZG46C3T5,2012-07-15,c0888728,Infinity Laptop,8,1051.57,8412.56,Ryan,Robinson,Ryan.Robinson@gonzales.com,"83417 Nancy WayTiffanyfurt, NJ 37469"
OVMYE4KKK9,2013-12-16,y234324,Prelude Workstation,3,584.94,1754.82,Diamond,Lee,Diamond.Lee@green.com,"3045 Joshua Well Suite 988Vanessaview, MP 05167"
2QQ6MJ0BUY,2019-05-10,c08078805,Inspiron Laptop,8,569.9,4559.2,John,Obrien,John.Obrien@lam.com,"34440 Jason Underpass Apt. 717Hollowayville, OK 40776"
JPUGOAR2Z1,2022-04-11,b0888728,Gravity Laptop,10,1816.99,18169.9,Caitlin,Wilkins,Caitlin.Wilkins@brown.biz,"042 Amanda Plain Suite 398North Nancy, PA 53231"
W5RQEWGC5Z,2021-03-31,c0888728,Infinity Laptop,1,1051.57,1051.57,Adam,Conrad,Adam.Conrad@gibbs-holloway.com,"09958 John CliffsBrooksburgh, AR 04601"
NW3UO5FRFC,2022-09-25,z0888728,Ascend Workstation,1,1959.83,1959.83,Diane,Cardenas,Diane.Cardenas@kirby-wilson.org,"8049 Stanley Squares Suite 363Port Jose, WY 73180"
GFZEF4KCMH,2012-01-16,d0888728,Gravity Laptop,3,430.35,1291.05,Samantha,Eaton,Samantha.Eaton@cook.com,"254 Michael PassPort Christineberg, VT 75211"
3S83PD6JJJ,2022-08-01,a0888728,Ascend Workstation,9,485.74,4371.66,Kevin,Moore,Kevin.Moore@rush.com,"43020 Daniel DriveWest Stephanie, ID 77725"
MKB4DYLVA3,2014-08-30,e0888728,Inspiron Laptop,10,378.23,3782.3,Mary,Scott,Mary.Scott@snyder-guerrero.com,"48592 Holland ParkwayLake Jamesbury, KS 07952"
7PIR68O1ET,2022-08-25,z0888728,Ascend Workstation,5,1959.83,9799.15,Gerald,Baker,Gerald.Baker@mata.info,"PSC 4314, Box 4131APO AA 86988"
BZ5O0O0GMU,2022-01-25,b0888728,Gravity Laptop,10,1816.99,18169.9,Adam,Berry,Adam.Berry@clayton-james.net,"1904 Louis CommonLake Brookeville, PA 14729"
CD1J5KCADZ,2015-06-11,z0888728,Ascend Workstation,7,1959.83,13718.81,Marcus,Hays,Marcus.Hays@solis-vargas.com,"498 Russell Skyway Apt. 368Perryburgh, TN 20965"
7J9JMLD3D9,2021-08-22,a0888728,Ascend Workstation,9,485.74,4371.66,Molly,Griffin,Molly.Griffin@schwartz-martinez.org,"3278 Green PointsLake Bradley, MA 51293"
0OS10378S7,2012-05-21,z0888728,Ascend Workstation,10,1959.83,19598.3,Kenneth,Schultz,Kenneth.Schultz@stein.org,"10410 Carrillo RoadsCampbellhaven, KS 37000"
KX8KNOAPOT,2022-01-27,a0888728,Ascend Workstation,3,485.74,1457.22,Kayla,Thomas,Kayla.Thomas@knight.net,USNV ThomasFPO AE 26660
LVMFPJ9ZNR,2018-10-16,y234324,Prelude Workstation,8,584.94,4679.52,Sue,Fox,Sue.Fox@robinson-mitchell.com,"7586 Michael Mountains Suite 331Lake Crystalland, ID 94517"
EI2SDU60AD,2015-08-21,d0888728,Gravity Laptop,6,430.35,2582.1,Renee,Lane,Renee.Lane@chung-wilson.com,"5910 Laura IslandsPort Raymondside, OK 47666"
HW9Y067ZNG,2012-06-15,c08078805,Inspiron Laptop,4,569.9,2279.6,Kelly,Hernandez,Kelly.Hernandez@wall.com,"3802 Griffin Square Suite 845Smithmouth, DE 79640"
Z60LE8O48N,2019-06-15,y234324,Prelude Workstation,6,584.94,3509.64,Alicia,Lopez,Alicia.Lopez@austin.com,Unit 9552 Box 4471DPO AE 20722
